면허번호,업종명,사업자구분,업체명,주사무소 우편번호,주사무소 주소,주사무소 상세주소,팩스번호,관할관청,면허상태
150251,화물주선업,개인,대광운수,08055,서울특별시 양천구 신정3동,812 서부트럭터미널 B-127,,양천구,정상
30019,화물주선업,법인,대교화물,04366,서울특별시 용산구 청파로 77,지하1층 6-05호 (원효전자상가),,용산구,정상
230171,화물주선업,개인,대진익스프레스,06270,서울특별시 강남구 논현로41길 10,대림상가 지하1층 (도곡동),,강남구,정상
250010,화물주선업,개인,용달이사콜,05312,서울특별시 강동구 구천면로42길 96,1층(천호동),,강동구,정상
250049,화물주선업,개인,신동아익스프레스,05365,서울특별시 강동구 둔촌동,445번지 1층,,강동구,정상
250032,화물주선업,개인,쌍용통운,05257,서울특별시 강동구 명일동,305-24,,강동구,정상
250043,화물주선업,개인,베스트무빙코리아로지스,04716,서울특별시 성동구 고산자로 175,"103호 (행당동,서울숲행당푸르지오아파트상가동)",,성동구,정상
230178,화물주선업,개인,우성익스프레스(파란이사),08110,서울특별시 양천구 신정로 167,"1동 1층31호 (신정동,서부트럭터미널)",,양천구,정상
250094,화물주선업,법인,칠일강동구이사 주식회사,05246,서울특별시 강동구 구천면로 163,202호 (천호동),,강동구,정상
250111,화물주선업,법인,대성콜벤(주),08639,서울특별시 금천구 시흥대로 97,"24동 312호 (시흥동, 유통상가)",,금천구,정상
250121,화물주선업,법인,(주)티아이무빙,05758,서울특별시 송파구 성내천로42길 13,지층 (마천동),,송파구,정상
250123,화물주선업,개인,일번지물류,08639,서울특별시 금천구 시흥대로 97,"31동 327호 (시흥동, 시흥산업용재유통센타)",,금천구,정상
250125,화물주선업,개인,용호통운,05332,서울특별시 강동구 천호동,173-75 1층,,강동구,정상
110040,화물주선업,개인,삼호이사,01606,서울특별시 노원구 동일로241길 53,"상가1층118호 (상계동, 두산아파트)",,노원구,정상
110047,화물주선업,개인,갑을통운,01681,서울특별시 노원구 한글비석로31가길 8,2층 (상계동),,노원구,정상
110054,화물주선업,개인,삼미트랜스,01629,서울특별시 노원구 상계1동,1019-10,,노원구,정상
110056,화물주선업,법인,(유)성호물류,01763,서울특별시 노원구 상계6동,746-4 명지빌딩5층,,노원구,정상
110062,화물주선업,개인,S.서울사다리차,01305,서울특별시 도봉구 도봉동,592번지,,도봉구,정상
110063,화물주선업,개인,한반도익스프레스,01657,서울특별시 노원구 한글비석로44길 49,1층 (상계동),,노원구,정상
110067,화물주선업,개인,신한익스프레스,01818,서울특별시 노원구 공릉로34길 105,(공릉동),,노원구,정상
110069,화물주선업,개인,케이지비(KGB)성북점,01808,서울특별시 노원구 공릉로58바길 21,(하계동),,노원구,정상
110071,화물주선업,개인,명문익스프레스,01681,서울특별시 노원구 한글비석로31가길 22, (상계동),,노원구,정상
110075,화물주선업,개인,09크린이사,01658,서울특별시 노원구 한글비석로24바길 68,1층 (상계동),,노원구,정상
110077,화물주선업,개인,대호익스프레스,01888,서울특별시 노원구 월계로44가길 37-17, (월계동),,노원구,정상
110081,화물주선업,개인,서부화물,08055,서울특별시 양천구 신정로 167,1동 2층 31호 (신정동),,양천구,정상
110082,화물주선업,개인,수락사다리,01638,서울특별시 노원구 덕릉로115다길 40,"107호 (상계동, 건영아파트)",,노원구,정상
110084,화물주선업,법인,(주)세용물류,01859,서울특별시 노원구 동일로177길 33, (공릉동),,노원구,정상
110091,화물주선업,개인,갑산화물,01899,서울특별시 노원구 광운로2나길 11,1층(월계동),,노원구,정상
170115,화물주선업,개인,탑로지스,08110,서울특별시 양천구 신정로 167,"2동 2층 10호 (신정동, 서부트럭터미널)",,양천구,정상
020089,화물주선업,개인,로얄물류,07928,서울특별시 양천구 남부순환로69길 13,102호(신월동),,양천구,정상
140110,화물주선업,법인,한국컨테이너풀(주),04157,서울특별시 마포구 도화동,173,,마포구,정상
150568,화물주선업,법인,와이케이로직스틱스(주),04157,서울특별시 마포구 마포대로 63-8,1308호 1309호 (도화동),,마포구,정상
220667,화물주선업,개인,하나트랜스,05115,서울특별시 광진구 구의강변로 11,"123호 (자양동, 자양한양아파트)",,광진구,정상
220658,화물주선업,법인,(주)에이치에스한솔이사,06748,서울특별시 서초구 양재천로 113-6,"2층(양재동,숭의빌딩)",,서초구,정상
200210,화물주선업,개인,크로바익스프레스,08337,서울특별시 구로구 개봉로17가길 33,"101호 (개봉동, 그랜드파크빌)",,구로구,정상
580,화물주선업,개인,한신무빙서비스,05610,서울특별시 송파구 석촌호수로18길 9,301호 정현리치빌 (석촌동),,송파구,정상
4017,화물주선업,개인,파워퀵특송,07612,서울특별시 강서구 초원로 16-17,"101호 (방화동, 하나빌Ⅲ)",,강서구,정상
120059,화물주선업,개인,무빙원,03673,서울특별시 서대문구 북가좌동,5-73 1층,,서대문구,정상
210131,화물주선업,개인,동산익스프레스,08773,서울특별시 관악구 신림1동,1577-15 1층,,관악구,정상
5100,화물주선업,개인,가나안익스프레스,05113,서울특별시 광진구 뚝섬로 714,1층 (자양동),,광진구,정상
180094,화물주선업,개인,중앙이삿짐,02550,서울특별시 동대문구 서울시립대로16길 27,1층 (전농동),,동대문구,정상
