기관명,병원경도,병원위도,주소,대표전화,진료시간(월요일)S,진료시간(월요일)C
옹상욱치과의원,126.96900620111,37.606862635259,서울특별시 종로구 평창문화로 75 (평창동),02-379-0014,930,1800
와세다의원,127.049098302111,37.4737270927888,"서울특별시 강남구 논현로 30, 2층 (개포동, 와세다빌딩)",02-465-9118,930,1800
와우성형외과의원,127.028065727387,37.4986232309429,"서울특별시 강남구 테헤란로 101, 이즈타워 9층 (역삼동)",02-541-1990,1000,1900
와이(WHY)구강악안면외과치과의원,127.021849979814,37.5090878311164,"서울특별시 서초구 강남대로 527, 브랜드칸 타워 3층 (반포동)",02-546-5252,1000,1900
와이산부인과의원,127.128189760726,37.5501745970905,"서울특별시 강동구 상암로 41, 301-302호 (암사동, 암사동양덱스빌)",02-427-8275,930,1930
정상훈치과의원,127.04742728463208,37.47898729548812,서울특별시 강남구 개포로 225,02-574-2828,1000,1800
와이앤티성형외과의원,127.027941955388,37.5236610911879,"서울특별시 강남구 논현로 839, 2, 5층 (신사동)",02-543-5455,1000,1900
와이엠(YM)예미안치과의원,127.064533081493,37.5624620903158,"서울특별시 동대문구 한천로2길 107, 3층 (장안동, 형인타워)",02-2243-2885,900,1800
와이즈유의원,126.987959717335,37.5617489452835,"서울특별시 중구 명동8가길 52, 3층 (충무로2가)",02-777-0528,900,1800
와이즈치과의원,127.041939050117,37.5658522754099,"서울특별시 성동구 마장로 291, 2층 (마장동)",02-2294-2875,930,1830
와이케이가정의학과의원,127.009873208557,37.5071156980651,"서울특별시 서초구 잠원로 24, 반포자이플라자 304호 (반포동)",02-6375-7575,900,1900
와이케이콜럼비아치과의원,127.026766411038,37.5260287469955,"서울특별시 강남구 압구정로 156, 401,402,403호 (신사동, 카로시티2빌딩)",02-3444-2872,1000,1900
와이플란트치과의원,126.89607164408,37.5364773083686,"서울특별시 영등포구 양평로 99 (양평동4가, 대명빌딩 4층)",02-2675-7528,900,1800
와인치과의원,127.01526277747,37.5437534792332,"서울특별시 성동구 독서당로 220, 5층 (옥수동)",02-2282-7887,930,1830
왕소아과의원,127.076920088772,37.5983780061165,"서울특별시 중랑구 중랑역로 51, 4층 (중화동)",02-493-3866,900,1830
왕십리경희한의원,127.0320121379631,37.56055626406892,"서울특별시 성동구 왕십리로21길 26, 1층 (행당동)",02-2038-7728,900,1900
왕십리닥터쁘띠의원,127.03437221242,37.5623299333488,"서울특별시 성동구 왕십리로 320, W에비뉴타워 2층 203호 (도선동)",02-2297-1175,1000,2000
왕십리본정형외과의원,127.03437164596332,37.562328762224375,"서울특별시 성동구 왕십리로 320, W에비뉴타워 3층 (도선동)",02-2299-8876,900,1900
왕십리성모마취통증의학과의원,127.032801922038,37.5626363584856,"서울특별시 성동구 왕십리로 331, 공영빌딩 2층 (하왕십리동)",02-2291-7575,900,1900
왕십리옥토한의원,127.0331178506127,37.56296297161892,"서울특별시 성동구 왕십리로 336, 203호 (도선동)",02-2297-8575,900,1930
왕십리탑신경외과의원,127.032571064368,37.562723999259,"서울특별시 성동구 왕십리로 333, 유성빌딩 지상4층 (하왕십리동)",02-2295-7585,900,1900
왕십리휴요양병원,127.031273373243,37.5721224568918,"서울특별시 동대문구 무학로 88 (용두동, 지하2~지상8층)",02-927-6501,830,1730
왕영미산부인과의원,127.039056954752,37.6566689959274,서울특별시 도봉구 해등로 155 (쌍문동),02-907-6171,930,1800
왕자한의원,127.03754000374032,37.579231752075145,"서울특별시 동대문구 약령중앙로 10-13, 1층 (제기동, 약령중앙로 10-20)",02-962-2877,1000,1700
요셉나눔재단법인요셉의원,126.905054391566,37.5153470985756,서울특별시 영등포구 경인로100길 6 (영등포동),02-2634-1760,1300,2100
요셉이비인후과의원,127.015713934848,37.5922742016373,"서울특별시 성북구 동소문로 98, 5층 (동소문동5가)",02-926-0759,930,1830
요셉이비인후과의원,126.940827115524,37.5916063851525,서울특별시 서대문구 연희로 409 (홍은동),02-3216-2059,900,1800
요셉이비인후과의원,127.067657144585,37.5406341134418,서울특별시 광진구 아차산로 220,02-462-8822,930,1730
요셉치과의원,126.944298800043,37.5420529455033,"서울특별시 마포구 큰우물로 52, 2층 (용강동, 세일상가)",02-717-9797,930,1830
요한한의원,127.039928031242,37.5170718563031,"서울특별시 강남구 학동로 337, H타워 6층 (논현동)",02-544-3067,830,1830
용가정의학과의원,127.037558381835,37.6036628449752,"서울특별시 성북구 오패산로 16, 2층 (하월곡동)",02-919-7583,900,1800
용강한의원,126.8668577258,37.5329005671,"서울특별시 양천구 목동중앙서로 27, 1층 (목동)",02-2062-2066,930,1800
용닥터의원,127.022491634375,37.5076445712488,"서울특별시 서초구 강남대로 509, b동 6층 (반포동)",02-541-7771,1000,1900
용답경희한의원,127.05287584690716,37.56360133573277,"서울특별시 성동구 용답19길 18-1, 2층 (용답동)",02-2245-1075,900,1700
용문웰치과의원,126.959865598462,37.5372216130266,"서울특별시 용산구 효창원로 100, 2층 (용문동)",02-704-8700,1000,1830
용문한의원,126.96029179096716,37.53663376423287,서울특별시 용산구 새창로 120-8 (용문동),02-706-2800,830,1800
용비뇨기과의원,127.038518986713,37.6579742452458,"서울특별시 도봉구 방학로3길 121, 2층 (쌍문동)",02-993-3119,930,1830
유미노외과의원,127.05046896071842,37.51915787990854,"서울특별시 강남구 학동로 501, 602호 (청담동, 하나은행)",02-548-6075,1000,1900
용산경희한의원,126.9500687330493,37.53386246079532,"서울특별시 용산구 원효로 51 (산천동, 삼성테마트)",02-706-5228,900,1900
자미안한의원,127.02264334916424,37.509295092986655,"서울특별시 강남구 강남대로 528, 7층 (논현동, 원앤원63.5빌딩)",02-523-8278,1000,1900
용산구보건소,126.96626270649708,37.53861736581427,"서울특별시 용산구 녹사평대로 150 (이태원동, 용산구종합행정타운)",02-2199-8390,900,1800
우신정형외과의원,127.083186991735,37.5113890255791,"서울특별시 송파구 올림픽로 114, 5층 (잠실동)",02-425-0773,900,1830
이지앤성형외과의원,127.02798435354,37.5266258290626,"서울특별시 강남구 압구정로 168, 2,3층 (신사동)",02-514-1441,1000,1900
용산마취통증의학과의원,127.017334710634,37.6201531239683,"서울특별시 강북구 솔샘로 221 (미아동, 용산의원)",02-988-9880,930,1800
용산보구한의원,126.966653789116,37.5288173852679,"서울특별시 용산구 한강대로 95, 2층 221호 (한강로2가, 래미안용산 더 센트럴)",02-1811-1575,1000,1800
용산성모내과의원,126.967776259525,37.5302166820111,"서울특별시 용산구 새창로 217, 5층 (한강로2가)",02-794-9992,830,1900
용산원치과의원,126.972304667752,37.5309782759738,서울특별시 용산구 한강대로40가길 24 (한강로2가),02-794-4438,900,1800
용산원한의원,126.9723042148,37.5309793571,"서울특별시 용산구 한강대로40가길 24 (한강로2가, 하이원빌리지)",02-794-4438,900,1800
용산자윤한의원,126.966653789116,37.5288173852679,"서울특별시 용산구 한강대로 95, A동 212호 (한강로2가, 래미안용산 더 센트럴)",02-749-8200,1030,2030
용산정형외과의원,126.967776259525,37.5302166820111,"서울특별시 용산구 새창로 217, 용산토투밸리 4,6층 일부호 (한강로2가)",02-6324-0111,930,2000
용산좋은습관마취통증의학과의원,126.966615326595,37.537694937256,"서울특별시 용산구 백범로 340, 3,4층 (원효로2가)",02-701-7579,930,1930
용산튼튼의원,126.971894293496,37.5422089700722,"서울특별시 용산구 한강대로77길 12, 국제전산빌딩 4층 (갈월동)",02-714-7582,900,2000
용선한의원,127.03143223106588,37.602643633326544,"서울특별시 성북구 종암로27길 13, 도원프라자 4층 401호 (종암동)",02-922-1275,900,1900
용소아청소년과의원,127.022844680652,37.6442009407377,"서울특별시 강북구 노해로 95-1, 2층 (수유동, 황궁빌딩)",02-900-0114,900,1800
용인정신건강의학과의원,127.006460397501,37.5070244820045,"서울특별시 서초구 신반포로 205, 반포쇼핑타운 6동 3층 (잠원동)",02-593-0951,930,1730
용천경희한의원,127.085592910379,37.5751517441758,"서울특별시 중랑구 면목로28길 5-3, 메디메디 1층 (면목동)",02-433-1875,900,2030
우이한솔의원,127.014146168905,37.6490886993071,서울특별시 강북구 삼양로 516 (수유동),02-991-9119,900,1800
용피부과의원,126.923991634451,37.5210144173791,"서울특별시 영등포구 의사당대로 108, 3층 302호 (여의도동, 아일렉스)",02-786-3779,1000,1830
용하다한의원,126.986468487108,37.5607497585934,"서울특별시 중구 퇴계로 132, LK빌딩 5층 (남산동3가)",02-777-7771,1000,1900
용한의원,127.04006814706425,37.64038518484447,서울특별시 도봉구 덕릉로 258-1 (창동),02-902-1082,900,1900
용한의원,126.91798782300955,37.59258859184727,"서울특별시 은평구 응암로 232, 1층 (응암동)",02-308-2341,900,1830
용한의원,126.96615070574448,37.47392008049988,"서울특별시 관악구 인헌6길 9, 2층 (봉천동)",02-885-7667,900,2000
용한의원,126.8993716567622,37.49416075661188,"서울특별시 영등포구 도림로 158, 대림빌딩 1층 (대림동)",02-841-1600,900,2100
용화당한의원,126.98390653984116,37.57746218377125,"서울특별시 종로구 윤보선길 32, 1층 (안국동)",02-3210-3226,900,2100
용환한의원,127.0216785670024,37.6302665237488,"서울특별시 강북구 삼양로74길 67 (수유동, 용환한의원)",02-989-7765,900,1900
우경한의원,127.06081974815264,37.656046214210825,"서울특별시 노원구 상계로 51, 노원프라자빌딩 401호 (상계동)",02-938-2772,930,1800
우나영정신건강의학과의원,127.058342385872,37.5087436940538,"서울특별시 강남구 테헤란로87길 17, 마젤란 21 아스테리움 205호 (삼성동)",02-2248-4860,1000,2000
우노비뇨기과의원,127.016174486678,37.5930241251186,"서울특별시 성북구 아리랑로 3, 5층 (동소문동6가, 반월빌딩)",02-925-1471,930,1830
우대마취통증의학과의원,127.089210569993,37.5807727094014,"서울특별시 중랑구 사가정로 399, 동부빌딩 4층층 (면목동)",02-2207-3600,900,1800
우디여성의원,126.868067060108,37.5489605239168,"서울특별시 양천구 공항대로 566, 클래리티 타워 3층 (목동)",02-2135-1508,1000,1900
윤주한의원,126.98269270363856,37.55657377442652,"서울특별시 중구 소공로3길 29-4, 2층 (회현동1가)",02-755-9816,1000,1800
우렁찬한의원,126.9044323051,37.519666997,"서울특별시 영등포구 영등포로 208-1, 2층 (영등포동4가)",02-2676-3003,900,2000
우리(들)한의원,126.9511516935,37.5456912411,"서울특별시 마포구 마포대로 115-12, 2층 (공덕동, 삼성아파트상가)",02-706-5212,1000,1900
우리가정의원,126.813516560468,37.5582066121367,"서울특별시 강서구 남부순환로11가길 104, 2층 (공항동)",02-2662-7078,900,1830
우리가정의원,126.931721690253,37.4649646084727,"서울특별시 관악구 호암로 530, 3층 (신림동)",02-873-4102,900,1800
우리가정의원,127.127868299369,37.5346951512228,서울특별시 강동구 천호대로162길 50 (성내동),02-484-3627,1000,1800
우리가정의원,126.981552244865,37.5464470122715,"서울특별시 용산구 신흥로 149 (후암동, 우리가정의원)",02-319-4041,900,1800
우리가정의원,126.93271619248,37.600849454025,"서울특별시 은평구 은평로 226, 2층 (응암동)",02-383-0502,930,1830
우리가정의원,127.041933766957,37.5632927273193,서울특별시 성동구 마조로 64 (마장동),02-2292-5852,800,1720
우리가정의학과의원,126.904280437588,37.5579535116605,서울특별시 마포구 월드컵로25길 58 (망원동),02-325-1575,900,1900
윤치과의원,127.119488892903,37.5029836751039,"서울특별시 송파구 오금로32길 31  (송파동, 래미안송파파인탑)",02-2043-2275,930,1830
우리가정의학과의원,126.960607343765,37.4841357625537,"서울특별시 관악구 관악로30길 12, 217호 (봉천동, 우성아파트상가)",02-873-7166,900,1800
우리가정의학과의원,127.009852782121,37.5865538947941,"서울특별시 성북구 삼선교로10길 37, 지상2층 (삼선동2가)",02-743-4735,900,1800
우리가족 치과의원,126.948347646197,37.567793405023,"서울특별시 서대문구 성산로24길 34, 지층 1호 (신촌동)",02-392-0428,900,1800
우리가족e치과의원,127.042536029765,37.6653068531475,"서울특별시 도봉구 도봉로 681, 2층 (방학동)",02-3494-4915,930,1800
우리가족소아치과의원,126.839505873905,37.486150329707,"서울특별시 구로구 오류로 20, 새롬스타빌 305호 (천왕동)",02-2614-7528,930,1830
우리가족치과의원,127.10199557578429,37.517955928681175,"서울특별시 송파구 올림픽로35길 112, 5층 515,516호 (신천동, 장미아파트 B상가)",02-419-7234,930,1630
우리가족치과의원,127.061880899304,37.5669101962131,"서울특별시 동대문구 한천로 55, 영진빌딩 2층 (답십리동)",02-2217-7818,930,1800
이케어치과의원,127.1196614526,37.5334303682,"서울특별시 송파구 풍성로 66, 2층 (풍납동)",02-473-7522,930,1830
우리가족치과의원,126.839505873905,37.486150329707,"서울특별시 구로구 오류로 20, 새롬스타빌 302,303,304-1호 (천왕동)",02-2611-2835,930,1830
우리가족한의원,126.9133478560835,37.49679231747049,"서울특별시 영등포구 여의대방로 65, 2층 (신길동, 돈보스코청소년센터)",02-847-5757,900,1900
우리가족한의원,127.05719442103786,37.66563266771078,"서울특별시 노원구 동일로 1541, 201호 (상계동, 주공11단지상가)",02-934-3705,900,1900
우리가족한의원,127.03878944805274,37.63909179732483,서울특별시 도봉구 덕릉로 240 (창동),02-995-6655,900,1830
우리가족한의원,127.0180340011835,37.625117099089294,"서울특별시 강북구 삼양로 241, 2층 (미아동)",02-988-7510,900,1900
우리경희한의원,127.0959786218796,37.6037224162819,"서울특별시 중랑구 신내로 50-3 (신내동, 선일빌딩)",02-493-5275,930,2000
우리기쁜산부인과의원,127.032014252808,37.6030400928333,"서울특별시 성북구 종암로 147, 지상1~8층 (종암동)",02-2039-1000,900,1800
우리내과의원,127.001088324244,37.5043279449175,"서울특별시 서초구 반포대로 287, 래미안퍼스티지 중심상가 420호 (반포동)",02-533-5938,1030,1830
우리내과의원,127.050691041401,37.4981263526043,"서울특별시 강남구 선릉로69길 19 (역삼동, 역삼래미안아파트상가 3층 일부)",02-569-8750,900,1830
원가정의학과의원,126.920250144457,37.5867568483953,서울특별시 은평구 가좌로7길 7 (응암동),02-302-8577,900,1800
원메이크의원,126.838304106686,37.5600926354663,"서울특별시 강서구 강서로 385, 우성에스비타워 3층 308호 (마곡동)",02-2658-7800,1030,1900
우리내과의원,126.872013025181,37.5246909382695,"서울특별시 양천구 오목로 312 (목동, 제일빌딩)",02-2648-5566,830,1800
우리내과의원,126.937450745653,37.5011643576545,"서울특별시 동작구 성대로29길 68, 2층 (상도동)",02-817-5159,900,1800
우리눈안과의원,126.916384242043,37.588055746965,서울특별시 은평구 응암로 179 (응암동),02-372-8822,900,1800
우리동네김치과의원,126.854701801791,37.5215384870309,"서울특별시 양천구 신월로 303, 2층 (신정동)",02-2606-2875,930,1800
우리동네연세정신건강의학과의원,126.846531702129,37.5315215185769,"서울특별시 강서구 강서로 43, 도양라비앙타워 8층 802호 (화곡동)",02-2696-2538,930,1800
우리동네한의원,127.0286457102,37.6126345156,"서울특별시 강북구 숭인로 57-1, 1~2층 (미아동)",02-983-7553,930,1830
우리동네행복한치과의원,127.143053262862,37.5450986911405,"서울특별시 강동구 양재대로 1564, 3층 (명일동)",02-442-2494,1000,1800
우리동네효창한의원,126.9618407170623,37.54112891403031,서울특별시 용산구 효창원로 145 (효창동),02-716-7754,930,1900
우리들가정의원,126.987531341406,37.5432799717037,서울특별시 용산구 신흥로 53 (용산동2가),02-793-4163,845,1800
우리들가정의학과의원,126.935309402194,37.5450075151427,서울특별시 마포구 토정로 219 (신수동),02-716-5700,900,1800
우리들강치과의원,126.928764031881,37.4990779348649,"서울특별시 동작구 국사봉1길 3, 5층 (대방동)",02-821-2878,1000,1800
우리들내과의원,127.110846006168,37.5016748314922,"서울특별시 송파구 송파대로 380 (송파동, 4층)",02-414-2475,900,1800
우리들병원,127.049609103629,37.51909256106,"서울특별시 강남구 학동로 445, 우리들병원 (청담동)",02-513-8000,930,1700
우리들병원,126.7963653099318,37.56199597494205,서울특별시 강서구 하늘길 70 (과해동),02-2660-7500,930,1730
우리들성심치과의원,127.039410708924,37.6284742878356,"서울특별시 강북구 오현로 190, 4층 (번동)",02-988-6475,930,1900
우리들안과의원,126.956561333896,37.5576193270935,서울특별시 서대문구 신촌로 273 (북아현동),02-363-2220,900,1800
원진치과의원,127.025589219735,37.4999383614042,"서울특별시 서초구 서초대로77길 25, 경일빌딩 3층 (서초동)",02-3476-2879,1000,1900
우리들안과의원,127.097942388734,37.5990279049671,"서울특별시 중랑구 망우로 412, 4층 (망우동)",02-491-1900,930,1830
우리들연세내과의원,127.078189221962,37.6099151597192,"서울특별시 중랑구 동일로 890, 5층 (묵동)",02-979-8297,900,1830
우리들외과의원,126.89833679088,37.5001305683236,"서울특별시 영등포구 가마산로 354, 송림빌딩 2층 (대림동)",02-835-2500,900,1800
우리들윤치과의원,127.047989898024,37.4985541072519,"서울특별시 강남구 역삼로52길 14, 도곡프라자 209~11호 (역삼동)",02-6409-2875,930,1800
우리들의원,126.96596915492,37.5070424619957,서울특별시 동작구 현충로 114 (흑석동),02-813-3640,900,1800
우리들의원,127.054127662256,37.5626659889999,"서울특별시 성동구 용답중앙길 80-1, 2층 (용답동)",02-2248-8276,900,1800
우리들이비인후과의원,126.913354117853,37.4867009567317,"서울특별시 관악구 난곡로 367, 302호 (신림동, 경신빌딩)",02-830-1223,900,1800
우리들이비인후과의원,127.065169222212,37.6152393519423,"서울특별시 노원구 화랑로 337, 201호 (월계동)",02-6929-2575,900,1900
우리들정형외과의원,127.087172828376,37.5797629566103,"서울특별시 중랑구 면목로39길 8, 2층 (면목동, 한성빌딩)",02-2208-4020,900,1800
우리들치과보철과치과의원,126.862405130693,37.5428771879604,"서울특별시 강서구 등촌로 147, 2층 (등촌동, 유석빌딩)",02-2648-1771,1000,1900
우리들치과의원,127.087172828376,37.5797629566103,서울특별시 중랑구 면목로39길 8 (면목동),02-493-7522,1000,1900
우리들치과의원,127.140522748413,37.5383619865301,"서울특별시 강동구 양재대로 1486 (길동, 정남빌딩)",02-477-2275,930,1800
우리들치과의원,127.017276526466,37.5409436146081,"서울특별시 성동구 한림말길 56, 305, 307호 (옥수동, 벽산빌라트)",02-2298-2875,1000,1800
우리들치과의원,127.07899226716,37.5568272074713,"서울특별시 광진구 천호대로 548, 3층 (군자동, 젬스빌딩)",02-464-2872,930,1830
우리들치과의원,126.925454992929,37.4613714617228,"서울특별시 관악구 호암로 399, 107호 (신림동)",02-3285-5001,930,1800
우리들치과의원,126.928764031881,37.4990779348649,"서울특별시 동작구 국사봉1길 3, 502호 (대방동, 남지빌딩)",02-821-2875,1000,1800
우리들치과의원,126.900275833117,37.4922177813117,서울특별시 영등포구 대림로19길 14 (대림동),02-836-5080,930,1800
우리들한의원,127.08312267229998,37.5709468552,"서울특별시 광진구 면목로 199, 1,2층 (중곡동)",02-492-2284,930,2000
우리들한의원,126.92246399619788,37.61968347378608,"서울특별시 은평구 연서로 249, 2층 (불광동)",02-352-8889,900,1900
우리모두들치과의원,126.966653789116,37.5288173852679,"서울특별시 용산구 한강대로 95, B1층 155~156호 (한강로2가, 래미안용산 더 센트럴)",02-852-0028,930,1830
이사랑치과의원,127.07329757310156,37.66125147783608,서울특별시 노원구 한글비석로 396 (상계동),02-938-2647,930,1800
임경희산부인과의원,127.12761143937078,37.55114289516143,서울특별시 강동구 올림픽로 783 (암사동),02-441-1566,930,1800
우리몸한의원,127.0153620853045,37.49443642565954,"서울특별시 서초구 서초대로 309, 장안빌딩 5층 (서초동)",02-584-3200,930,1830
우리미래의원,126.957893788452,37.5541536723523,"서울특별시 마포구 마포대로24길 4, 공덕자이아파트 상가 304~305호 (아현동)",02-392-7505,900,1800
우리바른치과의원,126.863826007669,37.54891210082,서울특별시 양천구 등촌로 216 2층 (목동),02-6739-2875,930,1830
우리바른치과의원,126.863826007669,37.54891210082,"서울특별시 양천구 등촌로 216, 스탠다드차타드은행 2층 일부층 (목동)",02-6739-2875,930,1830
우리바른치과의원,126.863410533802,37.5496222380115,서울특별시 강서구 등촌로 223 2층 (등촌동),02-6013-2828,930,1830
임문식치과의원,127.0381192956447,37.57854682400454,서울특별시 동대문구 고산자로 435 (제기동),02-967-5343,900,1830
우리바른치과의원,126.863410533802,37.5496222380115,"서울특별시 강서구 등촌로 223, 렙쇼메이빌딩 2층 (등촌동)",02-6739-2875,930,1830
우리베스트내과의원,127.02383520999,37.6356640949861,"서울특별시 강북구 도봉로 308, 3층 (번동, (주)북한산스카이)",02-6956-0882,800,1900
우리본정형외과의원,126.9788192241803,37.56879020544934,"서울특별시 중구 청계천로 14, 한국정보화진흥원 2층 (무교동)",02-755-8575,900,1900
우리봄소아청소년과의원,127.048397229405,37.6229473543321,"서울특별시 성북구 월계로40길 7, 2층 208호 (장위동, 센트럴타운)",02-943-1255,900,1800
우리비뇨기과의원,126.90948336132,37.450926402132,서울특별시 금천구 금하로 715-1 (시흥동),02-808-0302,900,1800
우리산부인과의원,126.852226262711,37.520781006605,"서울특별시 양천구 중앙로 275, 3층 (신정동)",02-2605-7813,930,1830
우리삼성치과의원,127.084459720088,37.4840224010593,"서울특별시 강남구 일원로 115, 삼성생명 일원역 빌딩 2층 204-2호 (일원동)",02-2226-7528,930,1830
유펜아이비치과의원,126.975025954742,37.5193865878083,"서울특별시 용산구 이촌로 248 (이촌동,한강맨션 21동 104호 일부)",02-797-7784,1000,2000
우리서울치과의원,126.838100924263,37.5126354452046,"서울특별시 양천구 신정로7길 60-5, 3층 (신정동, 동일프라자)",02-2689-2278,930,1800
우리성심의원,126.898669033211,37.4726001987827,"서울특별시 금천구 시흥대로 436, 3,4층 (독산동)",02-852-8575,800,1800
우리성형외과의원,127.045046265048,37.502938570166,"서울특별시 강남구 테헤란로 312, 비젼타워 5,7,16,17층 (역삼동)",02-3446-0606,1000,1900
우리소아청소년과의원,127.077389475675,37.5916125153851,"서울특별시 중랑구 망우로 198, 5층 (상봉동)",02-493-3574,900,1800
우리소아청소년과의원,127.107863694133,37.4735487656314,"서울특별시 강남구 밤고개로21길 8 (율현동, 세곡프라자 1동 202호)",02-445-1275,900,1800
우리스마트치과의원,127.174071506529,37.5646301110665,"서울특별시 강동구 아리수로 421, 301호 (강일동)",02-481-1275,1000,1830
우리신경외과의원,126.914939734516,37.6128340259899,"서울특별시 은평구 서오릉로 168, 2층 (갈현동)",02-352-8263,900,1800
우리신경외과의원,127.130591707798,37.5419440469612,"서울특별시 강동구 구천면로 239, 동광빌딩 1,2층 (천호동)",02-471-3300,900,1730
우리아이치과의원,127.02634785313,37.5691641596929,"서울특별시 성동구 무학로 33, 151동 3층 303호 (하왕십리동, 텐즈힐)",02-2299-2275,930,1800
우리아이한의원,126.836762812,37.547383304,"서울특별시 강서구 강서로 242 (화곡동, 강서힐스테이트)",02-2608-1075,1000,2100
우리안과의원,126.977525428045,37.476374033919,"서울특별시 관악구 남부순환로 2060, 3층 (남현동)",02-588-4822,930,1800
우리안과의원,126.910510132947,37.5054207595358,"서울특별시 영등포구 신길로 147, 투란 빌딩 2층 201호 (신길동)",02-6471-9000,900,1800
우리안애내과의원,127.057406070901,37.5680105003259,"서울특별시 동대문구 전농로 36, 답십리포레스트스퀘어 4층 401호 (답십리동)",02-2216-1566,800,1730
우리안치과의원,127.050386949115,37.5053601174069,"서울특별시 강남구 테헤란로 409, 동신빌딩 4층 (삼성동)",0507-1460-2830,1000,1900
웰니스의원,126.85084166666665,37.55278888888889,서울특별시 강서구 화곡로 326 (화곡동),02-2690-8833,930,1800
우리연세내과의원,126.811925587366,37.5719537214394,"서울특별시 강서구 방화동로 126, 2층 208,210~213호 (방화동, 삼정아파트)",02-2666-3975,930,1230
우리연세안과의원,126.967776259525,37.5302166820111,"서울특별시 용산구 새창로 217, 3층 301~331,342~352,355~56,366~67호 (한강로2가)",02-755-5200,930,1800
우리연세이비인후과의원,126.890145748505,37.5201626485833,"서울특별시 영등포구 선유로 70, 206-1호 (문래동3가, 우리벤처타운2)",02-2635-1456,900,1900
우리연합의원,126.920513478627,37.6008254685415,"서울특별시 은평구 은평로 111, 은평이마트 8층 (응암동)",02-356-7768,1000,2000
우리오내과의원,126.90960664156,37.5061324962321,"서울특별시 영등포구 가마산로69가길 12, 3층 (신길동)",02-844-1120,900,1800
의료법인성석의료재단동작경희한의원,126.93602982274352,37.50254042355752,서울특별시 동작구 상도로 148-6 (상도동),02-823-3357,900,1800
이태훈한의원,126.934444808,37.5717003373,서울특별시 서대문구 연희로 161 (연희동),02-322-4760,930,1830
우리외과의원,127.046558174576,37.5752936952518,"서울특별시 동대문구 서울시립대로 41, 1~3층 (전농동)",02-2215-5275,900,1900
우리웰치과의원,126.863142594513,37.4970868505034,"서울특별시 구로구 경인로 387, 601호 (고척동)",02-2675-2210,1000,2000
우리의원,126.886900909221,37.501492314577,"서울특별시 구로구 공원로7길 40, 대영빌딩 2층 (구로동)",02-867-8811,900,1800
우리의원,127.023904344275,37.6311424842904,서울특별시 강북구 도봉로 255  (수유동),02-989-2800,900,1800
우리의원,127.070571523437,37.658912392654,"서울특별시 노원구 상계로27길 7, 중앙빌딩 2?3?4층 (상계동)",02-3392-7575,900,1830
우리의원,127.010453325701,37.5737579283252,"서울특별시 종로구 창신길 47, 2층 (창신동)",02-741-7750,900,1800
우리의원,127.014861609503,37.6062561596216,"서울특별시 성북구 서경로 27, 예닮빌딩 2층 (정릉동)",02-942-6800,900,1830
우리의원,127.059859321414,37.4835256527904,"서울특별시 강남구 선릉로 46 (개포동, 2층)",02-462-7255,900,1800
을지문덕정형외과의원,126.997549871848,37.5669798172021,"서울특별시 중구 을지로 177, 일신빌딩 5층 (을지로4가)",02-2273-1006,900,1900
우리이비인후과의원,127.080774845468,37.6702915403604,"서울특별시 노원구 상계로 320, 4층 (상계동, 불암빌딩)",02-938-7582,930,1810
우리이비인후과의원,126.89946162017,37.4948720878104,"서울특별시 영등포구 대림로 157, 2층 (대림동)",02-833-1175,930,1800
우리이웃의원,127.033608154825,37.6110343116145,"서울특별시 강북구 월계로 33 (미아동, 우리이웃의원)",02-988-7766,930,1730
우리재활의학과의원,126.811777075121,37.5732116324409,"서울특별시 강서구 양천로 72, 5층 (방화동, 해성빌딩)",02-2064-7700,900,1900
우리정형외과의원,127.047948113823,37.4790084728115,"서울특별시 강남구 개포로 231, 반석빌딩 3,4,5층 (개포동)",02-576-7582,900,1800
우리정형외과의원,126.914368780839,37.4806780051365,"서울특별시 관악구 난곡로 299, 1~2층 (신림동)",02-853-1500,900,1800
우리정형외과의원,126.863203039524,37.5367139277952,"서울특별시 강서구 등촌로 75, 3층 (등촌동, 지덕빌딩)",02-2644-0114,900,1900
이수인치과의원,127.035538506088,37.5319211463698,"서울특별시 강남구 압구정로 309, 202호 (압구정동, 현대아파트)",02-544-7855,1000,1800
우리정형외과의원,126.937717701367,37.5521195806738,"서울특별시 마포구 백범로 29, 5층 (신수동)",02-717-7881,900,1900
우리정형외과의원,127.021527728395,37.5653003154437,"서울특별시 중구 퇴계로 450 (신당동, 신영빌딩)",02-2236-3903,900,1800
우리정형외과의원,126.890145748505,37.5201626485833,"서울특별시 영등포구 선유로 70, 204호 (문래동3가, 우리벤처타운)",02-3667-3000,900,1900
우리정형외과의원,126.864535471682,37.508287498257,"서울특별시 양천구 목동남로4길 2, 2층 206호, 209호 (신정동, 세양청마루2차 주상복합)",02-2060-1124,900,1830
우리좋은내과의원,127.02408246322,37.566590498762,"서울특별시 성동구 왕십리로 410, L동 2층 203, 204호 (하왕십리동, 센트라스)",02-2296-1230,830,1830
우리치과의원,127.144647366813,37.4928541028823,"서울특별시 송파구 오금로 504, 4층 (거여동, 경원빌딩)",02-431-3753,1000,1800
우리치과의원,127.014284464998,37.5723765719721,"서울특별시 종로구 종로 328, 동대문빌딩 3층 (창신동)",02-766-2275,900,1700
우리치과의원,127.134359400059,37.5239927924358,"서울특별시 강동구 양재대로 1317, 경일빌딩 2층 203호 (성내동)",02-477-9336,930,1830
